"id","code","in_country","out_country","district_id"
"3421","1B1702","Xã Ba Trại",,"44"
"3422","1B1713","Xã Minh Quang",,"44"
"3423","1B1703","Xã Ba Vì",,"44"
"3424","1B1728","Xã Vân Hòa",,"44"
"3425","1B1731","Xã Yên Bài",,"44"
"3426","1B1711","Xã Khánh Thượng",,"44"
"3427","1B1801","Thị trấn Phúc Thọ",,"48"
"3428","1B1819","Xã Vân Hà",,"48"
"3429","1B1821","Xã Vân Phúc",,"48"
"3430","1B1820","Xã Vân Nam",,"48"
"3431","1B1823","Xã Xuân Phú",,"48"
"3432","1B1810","Xã Phương Độ",,"48"
"3433","1B1811","Xã Sen Chiểu",,"48"
"3434","1B1802","Xã Cẩm Đình",,"48"
"3435","1B1822","Xã Võng Xuyên",,"48"
"3436","1B1815","Xã Thọ Lộc",,"48"
"3437","1B1806","Xã Long Xuyên",,"48"
"3438","1B1816","Xã Thượng Cốc",,"48"
"3439","1B1803","Xã Hát Môn",,"48"
"3440","1B1817","Xã Tích Giang",,"48"
"3441","1B1814","Xã Thanh Đa",,"48"
"3442","1B1818","Xã Trạch Mỹ Lộc",,"48"
"3443","1B1808","Xã Phúc Hòa",,"48"
"3444","1B1807","Xã Ngọc Tảo",,"48"
"3445","1B1809","Xã Phụng Thượng",,"48"
"3446","1B1813","Xã Tam Thuấn",,"48"
"3447","1B1812","Xã Tam Hiệp",,"48"
"3448","1B1804","Xã Hiệp Thuận",,"48"
"3449","1B1805","Xã Liên Hiệp",,"48"
"3450","1B2201","Thị trấn Phùng",,"45"
"3451","1B2216","Xã Trung Châu",,"45"
"3452","1B2213","Xã Thọ An",,"45"
"3453","1B2214","Xã Thọ Xuân",,"45"
"3454","1B2205","Xã Hồng Hà",,"45"
"3455","1B2207","Xã Liên Hồng",,"45"
"3456","1B2206","Xã Liên Hà",,"45"
"3457","1B2204","Xã Hạ Mỗ",,"45"
"3458","1B2208","Xã Liên Trung",,"45"
"3459","1B2209","Xã Phương Đình",,"45"
"3460","1B2215","Xã Thượng Mỗ",,"45"
"3461","1B2211","Xã Tân Hội",,"45"
"3462","1B2212","Xã Tân Lập",,"45"
"3463","1B2202","Xã Đan Phượng",,"45"
"3464","1B2203","Xã Đồng Tháp",,"45"
"3465","1B2210","Xã Song Phượng",,"45"
"3466","1B2301","Thị trấn Trạm Trôi",,"46"
"3467","1B2309","Xã Đức Thượng",,"46"
"3468","1B2314","Xã Minh Khai",,"46"
"3469","1B2310","Xã Dương Liễu",,"46"
"3470","1B2306","Xã Di Trạch",,"46"
"3471","1B2308","Xã Đức Giang",,"46"
"3472","1B2304","Xã Cát Quế",,"46"
"3473","1B2311","Xã Kim Chung",,"46"
"3474","1B2320","Xã Yên Sở",,"46"
"3475","1B2315","Xã Sơn Đồng",,"46"
"3476","1B2318","Xã Vân Canh",,"46"
"3477","1B2305","Xã Đắc Sở",,"46"
"3478","1B2313","Xã Lại Yên",,"46"
"3479","1B2317","Xã Tiền Yên",,"46"
"3480","1B2316","Xã Song Phương",,"46"
"3481","1B2302","Xã An Khánh",,"46"
"3482","1B2303","Xã An Thượng",,"46"
"3483","1B2319","Xã Vân Côn",,"46"
"3484","1B2312","Xã La Phù",,"46"
"3485","1B2307","Xã Đông La",,"46"
"3486","1B2006","Xã Đông Xuân",,"53"
"3487","1B2001","Thị trấn Quốc Oai",,"53"
"3488","1B2016","Xã Sài Sơn",,"53"
"3489","1B2015","Xã Phượng Cách",,"53"
"3490","1B2021","Xã Yên Sơn",,"53"
"3491","1B2011","Xã Ngọc Liệp",,"53"
"3492","1B2012","Xã Ngọc Mỹ",,"53"
"3493","1B2009","Xã Liệp Tuyết",,"53"
"3494","1B2019","Xã Thạch Thán",,"53"
"3495","1B2005","Xã Đồng Quang",,"53"
"3496","1B2013","Xã Phú Cát",,"53"
"3497","1B2020","Xã Tuyết Nghĩa",,"53"
"3498","1B2010","Xã Nghĩa Hương",,"53"
"3499","1B2003","Xã Cộng Hòa",,"53"
"3500","1B2018","Xã Tân Phú",,"53"
"3501","1B2004","Xã Đại Thành",,"53"
"3502","1B2014","Xã Phú Mãn",,"53"
"3503","1B2002","Xã Cấn Hữu",,"53"
"3504","1B2017","Xã Tân Hòa",,"53"
"3505","1B2008","Xã Hòa Thạch",,"53"
"3506","1B2007","Xã Đông Yên",,"53"
"3507","1B1923","Xã Yên Trung",,"49"
"3508","1B1922","Xã Yên Bình",,"49"
"3509","1B1921","Xã Tiến Xuân",,"49"
"3510","1B1901","Thị trấn Liên Quan",,"49"
"3511","1B1908","Xã Đại Đồng",,"49"
"3512","1B1904","Xã Cẩm Yên",,"49"
"3513","1B1915","Xã Lại Thượng",,"49"
"3514","1B1916","Xã Phú Kim",,"49"
"3515","1B1912","Xã Hương Ngải",,"49"
"3516","1B1906","Xã Canh Nậu",,"49"
"3517","1B1914","Xã Kim Quan",,"49"
"3518","1B1909","Xã Dị Nậu",,"49"
"3519","1B1903","Xã Bình Yên",,"49"
"3520","1B1907","Xã Chàng Sơn",,"49"
"3521","1B1919","Xã Thạch Hoà",,"49"
"3522","1B1905","Xã Cần Kiệm",,"49"
"3523","1B1913","Xã Hữu Bằng",,"49"
"3524","1B1917","Xã Phùng Xá",,"49"
"3525","1B1918","Xã Tân Xã",,"49"
"3526","1B1920","Xã Thạch Xá",,"49"
"3527","1B1902","Xã Bình Phú",,"49"
"3528","1B1911","Xã Hạ Bằng",,"49"
"3529","1B1910","Xã Đồng Trúc",,"49"
"3530","1B2101","Thị trấn Chúc Sơn",,"52"
"3531","1B2102","Thị trấn Xuân Mai",,"52"
"3532","1B2120","Xã Phụng Châu",,"52"
"3533","1B2127","Xã Tiên Phương",,"52"
"3534","1B2107","Xã Đông Sơn",,"52"
"3535","1B2106","Xã Đông Phương Yên",,"52"
"3536","1B2119","Xã Phú Nghĩa",,"52"
"3537","1B2131","Xã Trường Yên",,"52"
"3538","1B2117","Xã Ngọc Hòa",,"52"
"3539","1B2126","Xã Thủy Xuân Tiên",,"52"
"3540","1B2123","Xã Thanh Bình",,"52"
"3541","1B2130","Xã Trung Hòa",,"52"
"3542","1B2103","Xã Đại Yên",,"52"
"3543","1B2125","Xã Thụy Hương",,"52"
"3544","1B2128","Xã Tốt Động",,"52"
"3545","1B2114","Xã Lam Điền",,"52"
"3546","1B2122","Xã Tân Tiến",,"52"
"3547","1B2116","Xã Nam Phương Tiến",,"52"
"3548","1B2112","Xã Hợp Đồng",,"52"
"3549","1B2110","Xã Hoàng Văn Thụ",,"52"
"3550","1B2109","Xã Hoàng Diệu",,"52"
"3551","1B2113","Xã Hữu Văn",,"52"
"3552","1B2121","Xã Quảng Bị",,"52"
"3553","1B2115","Xã Mỹ Lương",,"52"
"3554","1B2124","Xã Thượng Vực",,"52"
"3555","1B2111","Xã Hồng Phong",,"52"
"3556","1B2105","Xã Đồng Phú",,"52"
"3557","1B2129","Xã Trần Phú",,"52"
"3558","1B2132","Xã Văn Võ",,"52"
"3559","1B2104","Xã Đồng Lạc",,"52"
"3560","1B2108","Xã Hòa Chính",,"52"
"3561","1B2118","Xã Phú Nam An",,"52"
"3562","1B2401","Thị trấn Kim Bài",,"50"
"3563","1B2406","Xã Cự Khê",,"50"
"3564","1B2402","Xã Bích Hòa",,"50"
"3565","1B2413","Xã Mỹ Hưng",,"50"
"3566","1B2405","Xã Cao Viên",,"50"
"3567","1B2403","Xã Bình Minh",,"50"
"3568","1B2415","Xã Tam Hưng",,"50"
"3569","1B2417","Xã Thanh Cao",,"50"
"3570","1B2419","Xã Thanh Thùy",,"50"
"3571","1B2418","Xã Thanh Mai",,"50"
"3572","1B2420","Xã Thanh Văn",,"50"
"3573","1B2408","Xã Đỗ Động",,"50"
"3574","1B2410","Xã Kim An",,"50"
"3575","1B2411","Xã Kim Thư",,"50"
"3576","1B2414","Xã Phương Trung",,"50"
"3577","1B2416","Xã Tân Ước",,"50"
"3578","1B2407","Xã Dân Hòa",,"50"
"3579","1B2412","Xã Liên Châu",,"50"
"3580","1B2404","Xã Cao Dương",,"50"
"3581","1B2421","Xã Xuân Dương",,"50"
"3582","1B2409","Xã Hồng Dương",,"50"
"3583","1B2701","Thị trấn Thường Tín",,"54"
"3584","1B2716","Xã Ninh Sở",,"54"
"3585","1B2715","Xã Nhị Khê",,"54"
"3586","1B2704","Xã Duyên Thái",,"54"
"3587","1B2709","Xã Khánh Hà",,"54"
"3588","1B2707","Xã Hòa Bình",,"54"
"3589","1B2725","Xã Văn Bình",,"54"
"3590","1B2706","Xã Hiền Giang",,"54"
"3591","1B2708","Xã Hồng Vân",,"54"
"3592","1B2728","Xã Vân Tảo",,"54"
"3593","1B2711","Xã Liên Phương",,"54"
"3594","1B2727","Xã Văn Phú",,"54"
"3595","1B2724","Xã Tự Nhiên",,"54"
"3596","1B2722","Xã Tiền Phong",,"54"
"3597","1B2705","Xã Hà Hồi",,"54"
"3598","1B2721","Xã Thư Phú",,"54"
"3599","1B2714","Xã Nguyễn Trãi",,"54"
"3600","1B2717","Xã Quất Động",,"54"
"3601","1B2702","Xã Chương Dương",,"54"
"3602","1B2718","Xã Tân Minh",,"54"
"3603","1B2710","Xã Lê Lợi",,"54"
"3604","1B2719","Xã Thắng Lợi",,"54"
"3605","1B2703","Xã Dũng Tiến",,"54"
"3606","1B2720","Xã Thống Nhất",,"54"
"3607","1B2713","Xã Nghiêm Xuyên",,"54"
"3608","1B2723","Xã Tô Hiệu",,"54"
"3609","1B2729","Xã Văn Tự",,"54"
"3610","1B2726","Xã Vạn Điểm",,"54"
"3611","1B2712","Xã Minh Cường",,"54"
"3612","1B2801","Thị trấn Phú Minh",,"42"
"3613","1B2802","Thị trấn Phú Xuyên",,"42"
"3614","1B2809","Xã Hồng Minh",,"42"
"3615","1B2818","Xã Phượng Dực",,"42"
"3616","1B2827","Xã Văn Nhân",,"42"
"3617","1B2823","Xã Thụy Phú",,"42"
"3618","1B2825","Xã Tri Trung",,"42"
"3619","1B2806","Xã Đại Thắng",,"42"
"3620","1B2815","Xã Phú Túc",,"42"
"3621","1B2826","Xã Văn Hoàng",,"42"
"3622","1B2810","Xã Hồng Thái",,"42"
"3623","1B2808","Xã Hoàng Long",,"42"
"3624","1B2820","Xã Quang Trung",,"42"
"3625","1B2813","Xã Nam Phong",,"42"
"3626","1B2814","Xã Nam Triều",,"42"
"3627","1B2822","Xã Tân Dân",,"42"
"3628","1B2821","Xã Sơn Hà",,"42"
"3629","1B2805","Xã Chuyên Mỹ",,"42"
"3630","1B2811","Xã Khai Thái",,"42"
"3631","1B2817","Xã Phúc Tiến",,"42"
"3632","1B2828","Xã Vân Từ",,"42"
"3633","1B2824","Xã Tri Thủy",,"42"
"3634","1B2807","Xã Đại Xuyên",,"42"
"3635","1B2816","Xã Phú Yên",,"42"
"3636","1B2803","Xã Bạch Hạ",,"42"
"3637","1B2819","Xã Quang Lãng",,"42"
"3638","1B2804","Xã Châu Can",,"42"
"3639","1B2812","Xã Minh Tân",,"42"
"3640","1B2601","Thị trấn Vân Đình",,"51"
"3641","1B2628","Xã Viên An",,"51"
"3642","1B2629","Xã Viên Nội",,"51"
"3643","1B2612","Xã Hoa Sơn",,"51"
"3644","1B2621","Xã Quảng Phú Cầu",,"51"
"3645","1B2626","Xã Trường Thịnh",,"51"
"3646","1B2602","Xã Cao Thành",,"51"
"3647","1B2616","Xã Liên Bạt",,"51"
"3648","1B2622","Xã Sơn Công",,"51"
"3649","1B2608","Xã Đồng Tiến",,"51"
"3650","1B2620","Xã Phương Tú",,"51"
"3651","1B2625","Xã Trung Tú",,"51"
"3652","1B2607","Xã Đồng Tân",,"51"
"3653","1B2623","Xã Tảo Dương Văn",,"51"
"3654","1B2627","Xã Vạn Thái",,"51"
"3655","1B2618","Xã Minh Đức",,"51"
"3656","1B2609","Xã Hòa Lâm",,"51"
"3657","1B2613","Xã Hòa Xá",,"51"
"3658","1B2624","Xã Trầm Lộng",,"51"
"3659","1B2615","Xã Kim Đường",,"51"
"3660","1B2610","Xã Hòa Nam",,"51"
"3661","1B2611","Xã Hòa Phú",,"51"
"3662","1B2605","Xã Đội Bình",,"51"
"3663","1B2604","Xã Đại Hùng",,"51"
"3664","1B2606","Xã Đông Lỗ",,"51"
"3665","1B2619","Xã Phù Lưu",,"51"
"3666","1B2603","Xã Đại Cường",,"51"
"3667","1B2617","Xã Lưu Hoàng",,"51"
"3668","1B2614","Xã Hồng Quang",,"51"
"3669","1B2501","Thị trấn Đại Nghĩa",,"47"
"3670","1B2508","Xã Đồng Tâm",,"47"
"3671","1B2519","Xã Thượng Lâm",,"47"
"3672","1B2520","Xã Tuy Lai",,"47"
"3673","1B2517","Xã Phúc Lâm",,"47"
"3674","1B2515","Xã Mỹ Thành",,"47"
"3675","1B2505","Xã Bột Xuyên",,"47"
"3676","1B2502","Xã An Mỹ",,"47"
"3677","1B2509","Xã Hồng Sơn",,"47"
"3678","1B2514","Xã Lê Thanh",,"47"
"3679","1B2522","Xã Xuy Xá",,"47"
"3680","1B2518","Xã Phùng Xá",,"47"
"3681","1B2516","Xã Phù Lưu Tế",,"47"
"3682","1B2506","Xã Đại Hưng",,"47"
"3683","1B2521","Xã Vạn Kim",,"47"
"3684","1B2507","Xã Đốc Tín",,"47"
"3685","1B2513","Xã Hương Sơn",,"47"
"3686","1B2512","Xã Hùng Tiến",,"47"
"3687","1B2504","Xã An Tiến",,"47"
"3688","1B2511","Xã Hợp Tiến",,"47"
"3689","1B2510","Xã Hợp Thanh",,"47"
"3690","1B2503","Xã An Phú",,"47"
"3691","300109","Phường Trần Phú",,"297"
"3692","300104","Phường Nam Hà",,"297"
"3693","300101","Phường Bắc Hà",,"297"
"3694","300105","Phường Nguyễn Du",,"297"
"3695","300106","Phường Tân Giang",,"297"
"3696","300102","Phường Đại Nài",,"297"
"3697","300103","Phường Hà Huy Tập",,"297"
"3698","300116","Xã Thạch Trung",,"297"
"3699","300108","Phường Thạch Quý",,"297"
"3700","300107","Phường Thạch Linh",,"297"
"3701","300110","Phường Văn Yên",,"297"
"3702","300113","Xã Thạch Hạ",,"297"
"3703","300115","Xã Thạch Môn",,"297"
"3704","300112","Xã Thạch Đồng",,"297"
"3705","300114","Xã Thạch Hưng",,"297"
"3706","300111","Xã Thạch Bình",,"297"
"3707","300201","Phường Bắc Hồng",,"303"
"3708","300204","Phường Nam Hồng",,"303"
"3709","300205","Phường Trung Lương",,"303"
"3710","300203","Phường Đức Thuận",,"303"
"3711","300202","Phường Đậu Liêu",,"303"
"3712","300206","Xã Thuận Lộc",,"303"
"3713","300302","Thị trấn Phố Châu",,"307"
"3714","300301","Thị trấn  Tây Sơn",,"307"
"3715","300312","Xã Sơn Hồng",,"307"
"3716","300329","Xã Sơn Tiến",,"307"
"3717","300315","Xã Sơn Lâm",,"307"
"3718","300316","Xã Sơn Lễ",,"307"
"3719","300327","Xã Sơn Thịnh",,"307"
"3720","300303","Xã Sơn An",,"307"
"3721","300308","Xã Sơn Giang",,"307"
"3722","300317","Xã Sơn Lĩnh",,"307"
"3723","300311","Xã Sơn Hòa",,"307"
"3724","300325","Xã Sơn Tân",,"307"
"3725","300320","Xã Sơn Mỹ",,"307"
"3726","300326","Xã Sơn Tây",,"307"
"3727","300321","Xã Sơn Ninh",,"307"
"3728","300306","Xã Sơn Châu",,"307"
"3729","300309","Xã Sơn Hà",,"307"
"3730","300324","Xã Sơn Quang",,"307"
"3731","300331","Xã Sơn Trung",,"307"
"3732","300304","Xã Sơn Bằng",,"307"
"3733","300305","Xã Sơn Bình",,"307"
"3734","300313","Xã Sơn Kim 1",,"307"
"3735","300314","Xã Sơn Kim 2",,"307"
"3736","300330","Xã Sơn Trà",,"307"
"3737","300318","Xã Sơn Long",,"307"
"3738","300307","Xã Sơn Diệm",,"307"
"3739","300328","Xã Sơn Thủy",,"307"
"3740","300310","Xã Sơn Hàm",,"307"
"3741","300322","Xã Sơn Phú",,"307"
"3742","300323","Xã Sơn Phúc",,"307"
"3743","300332","Xã Sơn Trường",,"307"
"3744","300319","Xã Sơn Mai",,"307"
"3745","300401","Thị trấn Đức Thọ",,"305"
"3746","300415","Xã Đức Quang",,"305"
"3747","300420","Xã Đức Vĩnh",,"305"
"3748","300404","Xã Đức Châu",,"305"
"3749","300419","Xã Đức Tùng",,"305"
"3750","300426","Xã Trường Sơn",,"305"
"3751","300422","Xã Liên Minh",,"305"
"3752","300408","Xã Đức La",,"305"
"3753","300428","Xã Yên Hồ",,"305"
"3754","300414","Xã Đức Nhân",,"305"
"3755","300427","Xã Tùng Ảnh",,"305"
"3756","300402","Xã Bùi Xá",,"305"
"3757","300417","Xã Đức Thịnh",,"305"
"3758","300421","Xã Đức Yên",,"305"
"3759","300418","Xã Đức Thủy",,"305"
"3760","300424","Xã Thái Yên",,"305"
"3761","300425","Xã Trung Lễ",,"305"
"3762","300407","Xã Đức Hòa",,"305"
"3763","300413","Xã Đức Long",,"305"
"3764","300410","Xã Đức Lâm",,"305"
"3765","300416","Xã Đức Thanh",,"305"
"3766","300406","Xã Đức Dũng",,"305"
"3767","300412","Xã Đức Lập",,"305"
"3768","300403","Xã Đức An",,"305"
"3769","300409","Xã Đức Lạc",,"305"
"3770","300405","Xã Đức Đồng",,"305"
"3771","300411","Xã Đức Lạng",,"305"
"3772","300423","Xã Tân Hương",,"305"
"3773","301101","Thị trấn Vũ Quang",,"298"
"3774","301102","Xã Ân Phú",,"298"
"3775","301104","Xã Đức Giang",,"298"
"3776","301107","Xã Đức Lĩnh",,"298"
"3777","301112","Xã Sơn Thọ",,"298"
"3778","301105","Xã Đức Hương",,"298"
"3779","301103","Xã Đức Bồng",,"298"
"3780","301106","Xã Đức Liên",,"298"
"3781","301108","Xã Hương Điền",,"298"
"3782","301109","Xã Hương Minh",,"298"
"3783","301111","Xã Hương Thọ",,"298"
"3784","301110","Xã Hương Quang",,"298"
"3785","300501","Thị trấn Nghi Xuân",,"302"
"3786","300502","Thị trấn Xuân An",,"302"
"3787","300509","Xã Xuân Hội",,"302"
"3788","300517","Xã Xuân Trường",,"302"
"3789","300506","Xã Xuân Đan",,"302"
"3790","300515","Xã Xuân Phổ",,"302"
"3791","300508","Xã Xuân Hải",,"302"
"3792","300507","Xã Xuân Giang",,"302"
"3793","300505","Xã Tiên Điền",,"302"
"3794","300519","Xã Xuân Yên",,"302"
"3795","300514","Xã Xuân Mỹ",,"302"
"3796","300516","Xã Xuân Thành",,"302"
"3797","300518","Xã Xuân Viên",,"302"
"3798","300510","Xã Xuân Hồng",,"302"
"3799","300503","Xã Cỗ Đạm",,"302"
"3800","300512","Xã Xuân Liên",,"302"
"3801","300513","Xã Xuân Lĩnh",,"302"
"3802","300511","Xã Xuân Lam",,"302"
"3803","300504","Xã Cương Gián",,"302"
